chr1	x1	x2	chr2	y1	y2	color	o	e_bl	e_donut	e_h	e_v	fdr_bl	fdr_donut	fdr_h	fdr_v	num_collapsed	centroid1	centroid2	radius
5	36050000	36075000	5	36300000	36325000	0,255,255	58	27.9958	26.3338	30.3719	30.4433	0.00327218334469	0.00339092405519	0.00468436725095	0.00466534141532	1	36062500	36312500	0
5	142375000	142400000	5	143200000	143225000	0,255,255	58	23.6379	23.4851	28.0439	26.5713	1.52226142585e-05	1.45574095366e-05	0.00468436725095	0.00466534141532	1	142387500	143212500	0
4	115300000	115325000	4	115600000	115625000	0,255,255	58	25.1283	20.2505	20.8462	22.872	0.00327218334469	1.45574095366e-05	2.54986770424e-05	2.19013695452e-05	3	115320833	115595833	18633.8998125
4	177300000	177325000	4	177950000	177975000	0,255,255	58	14.2292	19.737	24.7334	21.4685	2.68674311078e-12	1.45574095366e-05	0.00468436725095	2.19013695452e-05	1	177312500	177962500	0
3	40625000	40650000	3	41900000	41925000	0,255,255	58	24.7059	21.3939	26.5627	24.9468	0.00327218334469	1.45574095366e-05	0.00468436725095	0.00466534141532	2	40625000	41912500	12500.0
3	67000000	67025000	3	68925000	68950000	0,255,255	58	17.4817	20.181	20.9651	24.708	1.44135749384e-08	1.45574095366e-05	2.54986770424e-05	0.00466534141532	1	67012500	68937500	0
3	152750000	152775000	3	153300000	153325000	0,255,255	58	18.7138	25.4199	28.2792	25.7996	1.44135749384e-08	0.00339092405519	0.00468436725095	0.00466534141532	2	152762500	153325000	12500.0
3	160625000	160650000	3	161125000	161150000	0,255,255	58	27.8805	25.496	26.3952	29.8163	0.00327218334469	0.00339092405519	0.00468436725095	0.00466534141532	2	160650000	161137500	12500.0
1	93750000	93775000	1	94300000	94325000	0,255,255	58	19.1809	21.4769	21.8327	28.4958	1.44135749384e-08	1.45574095366e-05	2.54986770424e-05	0.00466534141532	1	93762500	94312500	0
1	94800000	94825000	1	95250000	95275000	0,255,255	58	30.6561	24.354	23.7445	29.6506	0.00327218334469	1.45574095366e-05	2.54986770424e-05	0.00466534141532	1	94812500	95262500	0
1	202150000	202175000	1	202675000	202700000	0,255,255	58	29.6263	22.5915	25.9637	23.7809	0.00327218334469	1.45574095366e-05	0.00468436725095	2.19013695452e-05	1	202162500	202687500	0
16	75800000	75825000	16	77200000	77225000	0,255,255	57	28.1917	17.9245	20.2748	22.8079	0.00532157351627	5.73471012368e-08	5.00247204926e-05	4.50988976425e-05	2	75812500	77200000	12500.0
12	85275000	85300000	12	85425000	85450000	0,255,255	57	28.3093	26.0041	27.853	26.9761	0.00532157351627	0.00562471283296	0.00770912663223	0.00761652363072	3	85270833	85445833	18633.8998125
11	1875000	1900000	11	2175000	2200000	0,255,255	57	27.5253	22.9995	23.4115	30.3128	0.00532157351627	3.00915493834e-05	5.00247204926e-05	0.00761652363072	1	1887500	2187500	0
10	33600000	33625000	10	34925000	34950000	0,255,255	57	26.2311	19.8189	22.4631	22.2643	0.00532157351627	3.00915493834e-05	5.00247204926e-05	4.50988976425e-05	2	33612500	34925000	12500.0
9	110225000	110250000	9	111500000	111525000	0,255,255	57	17.3192	23.2965	26.3939	26.8439	3.72790416692e-08	3.00915493834e-05	0.00770912663223	0.00761652363072	2	110225000	111512500	12500.0
8	26550000	26575000	8	27050000	27075000	0,255,255	57	25.6016	20.967	28.0591	21.8503	0.00532157351627	3.00915493834e-05	0.00770912663223	4.50988976425e-05	1	26562500	27062500	0
8	128725000	128750000	8	129325000	129350000	0,255,255	57	23.247	23.83	28.8482	23.3006	3.12950309697e-05	3.00915493834e-05	0.00770912663223	4.50988976425e-05	1	128737500	129337500	0
7	92875000	92900000	7	93175000	93200000	0,255,255	57	20.7051	21.3502	22.6198	23.5936	3.12950309697e-05	3.00915493834e-05	5.00247204926e-05	4.50988976425e-05	1	92887500	93187500	0
6	147700000	147725000	6	148475000	148500000	0,255,255	57	24.3807	20.0826	22.9906	22.3529	3.12950309697e-05	3.00915493834e-05	5.00247204926e-05	4.50988976425e-05	1	147712500	148487500	0
5	39925000	39950000	5	40675000	40700000	0,255,255	57	21.5966	25.2719	29.715	28.6544	3.12950309697e-05	0.00562471283296	0.00770912663223	0.00761652363072	2	39937500	40700000	12500.0
5	151200000	151225000	5	151500000	151525000	0,255,255	57	25.798	19.7999	22.2346	23.0789	0.00532157351627	3.00915493834e-05	5.00247204926e-05	4.50988976425e-05	1	151212500	151512500	0
4	10550000	10575000	4	12625000	12650000	0,255,255	57	14.1514	12.3083	14.5478	15.87	8.72520079109e-12	3.09266140891e-15	2.65985009616e-11	8.51522204648e-08	2	10575000	12637500	12500.0
4	54050000	54075000	4	54750000	54775000	0,255,255	57	23.7619	23.8155	25.794	30.8391	3.12950309697e-05	3.00915493834e-05	0.00770912663223	0.00761652363072	2	54062500	54775000	12500.0
4	112550000	112575000	4	112950000	112975000	0,255,255	57	25.5576	19.6989	20.9349	23.4414	0.00532157351627	3.00915493834e-05	5.00247204926e-05	4.50988976425e-05	1	112562500	112962500	0
4	147250000	147275000	4	147825000	147850000	0,255,255	57	13.8858	17.7001	19.9473	20.3983	8.72520079109e-12	5.73471012368e-08	5.00247204926e-05	4.50988976425e-05	1	147262500	147837500	0
3	3225000	3250000	3	4325000	4350000	0,255,255	57	20.4863	12.7423	13.4502	15.5648	3.12950309697e-05	2.17996634894e-11	2.65985009616e-11	8.51522204648e-08	1	3237500	4337500	0
3	13525000	13550000	3	13900000	13925000	0,255,255	57	26.5971	23.534	24.3646	25.6859	0.00532157351627	3.00915493834e-05	5.00247204926e-05	0.00761652363072	1	13537500	13912500	0
3	178150000	178175000	3	178675000	178700000	0,255,255	57	25.2149	17.3467	23.4159	19.9533	0.00532157351627	5.73471012368e-08	5.00247204926e-05	4.50988976425e-05	2	178162500	178675000	12500.0
2	118800000	118825000	2	119600000	119625000	0,255,255	57	15.8882	15.3206	20.664	23.6228	3.72790416692e-08	2.17996634894e-11	5.00247204926e-05	4.50988976425e-05	1	118812500	119612500	0
2	205550000	205575000	2	206525000	206550000	0,255,255	57	24.0616	22.1886	26.0374	29.0588	3.12950309697e-05	3.00915493834e-05	0.00770912663223	0.00761652363072	1	205562500	206537500	0
2	235150000	235175000	2	235900000	235925000	0,255,255	57	17.8032	23.995	30.0997	18.2279	3.72790416692e-08	3.00915493834e-05	0.00770912663223	8.51522204648e-08	1	235162500	235912500	0
1	94975000	95000000	1	95500000	95525000	0,255,255	57	16.8501	18.9356	20.6162	24.3795	3.72790416692e-08	5.73471012368e-08	5.00247204926e-05	4.50988976425e-05	1	94987500	95512500	0
20	49600000	49625000	20	50200000	50225000	0,255,255	56	15.8466	17.4563	19.592	16.971	9.47645926227e-08	1.41714128983e-07	9.79130366754e-05	1.99908017685e-07	3	49604166	50220833	18633.8998125
18	31700000	31725000	18	31875000	31900000	0,255,255	56	21.8308	23.7242	26.5078	23.4057	6.27270828694e-05	6.10864689759e-05	0.012339184161	8.94826772254e-05	1	31712500	31887500	0
17	15150000	15175000	17	15550000	15575000	0,255,255	56	22.8333	21.3155	29.4838	18.729	6.27270828694e-05	6.10864689759e-05	0.012339184161	1.99908017685e-07	1	15162500	15562500	0
17	27050000	27075000	17	27425000	27450000	0,255,255	56	17.6657	16.7049	20.4808	20.1999	9.47645926227e-08	1.41714128983e-07	9.79130366754e-05	8.94826772254e-05	1	27062500	27437500	0
15	45475000	45500000	15	45900000	45925000	0,255,255	56	25.167	20.5164	22.6704	21.4573	0.00857160007612	6.10864689759e-05	9.79130366754e-05	8.94826772254e-05	1	45487500	45912500	0
14	37700000	37725000	14	38325000	38350000	0,255,255	56	14.7021	11.1376	13.2051	16.0569	2.85066068413e-11	1.13333839592e-14	8.58417225456e-11	1.99908017685e-07	1	37712500	38337500	0
13	30700000	30725000	13	31375000	31400000	0,255,255	56	22.2346	20.7095	26.6038	18.8512	6.27270828694e-05	6.10864689759e-05	0.012339184161	1.99908017685e-07	1	30712500	31387500	0
12	108075000	108100000	12	108900000	108925000	0,255,255	56	18.0288	17.0216	18.5199	21.7709	9.47645926227e-08	1.41714128983e-07	2.05736268154e-07	8.94826772254e-05	1	108087500	108912500	0
11	29450000	29475000	11	30150000	30175000	0,255,255	56	12.8041	16.4196	19.956	19.8206	2.85066068413e-11	1.41714128983e-07	9.79130366754e-05	8.94826772254e-05	1	29462500	30162500	0
10	100225000	100250000	10	101000000	101025000	0,255,255	56	21.8347	21.891	21.786	26.9238	6.27270828694e-05	6.10864689759e-05	9.79130366754e-05	0.0121416675343	1	100237500	101012500	0
7	26225000	26250000	7	27175000	27200000	0,255,255	56	8.05573	9.7698	13.704	12.2935	1.87153885271e-19	8.11576450915e-19	8.58417225456e-11	2.01460533613e-14	4	26231250	27187500	25769.4101601
7	122200000	122225000	7	122775000	122800000	0,255,255	56	20.0291	19.9687	22.2475	23.1209	6.27270828694e-05	6.10864689759e-05	9.79130366754e-05	8.94826772254e-05	1	122212500	122787500	0
5	37400000	37425000	5	38175000	38200000	0,255,255	56	16.2684	16.6743	20.769	20.0654	9.47645926227e-08	1.41714128983e-07	9.79130366754e-05	8.94826772254e-05	1	37412500	38187500	0
5	55550000	55575000	5	56500000	56525000	0,255,255	56	22.7341	19.2433	27.3349	19.2078	6.27270828694e-05	1.41714128983e-07	0.012339184161	1.99908017685e-07	1	55562500	56512500	0
4	12825000	12850000	4	13525000	13550000	0,255,255	56	28.3367	24.5931	22.6746	30.7144	0.00857160007612	0.00915755808868	9.79130366754e-05	0.0121416675343	3	12845833	13545833	18633.8998125
4	111550000	111575000	4	112550000	112575000	0,255,255	56	15.2101	17.9491	20.3542	19.1607	2.85066068413e-11	1.41714128983e-07	9.79130366754e-05	1.99908017685e-07	1	111562500	112562500	0
3	69200000	69225000	3	69700000	69725000	0,255,255	56	11.3675	19.5943	22.7874	28.0627	4.75067924603e-15	6.10864689759e-05	9.79130366754e-05	0.0121416675343	4	69187500	69718750	25769.4101601
2	29175000	29200000	2	30325000	30350000	0,255,255	56	28.9446	16.1116	21.4599	16.7308	0.00857160007612	1.41714128983e-07	9.79130366754e-05	1.99908017685e-07	2	29187500	30325000	12500.0
2	162425000	162450000	2	162800000	162825000	0,255,255	56	25.303	21.1131	22.7013	23.9294	0.00857160007612	6.10864689759e-05	9.79130366754e-05	8.94826772254e-05	1	162437500	162812500	0
1	6750000	6775000	1	7250000	7275000	0,255,255	56	30.5191	23.6357	23.9462	27.8145	0.00857160007612	6.10864689759e-05	9.79130366754e-05	0.0121416675343	2	6775000	7262500	12500.0
1	120400000	120425000	1	145100000	145125000	0,255,255	56	30.5891	14.7059	17.7393	22.7758	0.00857160007612	7.16572243671e-11	2.05736268154e-07	8.94826772254e-05	1	120412500	145112500	0
X	64775000	64800000	X	65200000	65225000	0,255,255	56	9.99122	12.2486	18.5419	13.4425	4.75067924603e-15	1.13333839592e-14	2.05736268154e-07	1.03270902369e-10	1	64787500	65212500	0
X	102575000	102600000	X	102700000	102725000	0,255,255	56	30.3308	26.0903	27.4769	30.613	0.00857160007612	0.00915755808868	0.012339184161	0.0121416675343	2	102600000	102712500	12500.0
21	33725000	33750000	21	34100000	34125000	0,255,255	55	16.957	20.926	24.0617	23.7942	2.40930889356e-07	0.000123321635096	0.000193099332463	0.000183012611483	2	33750000	34112500	12500.0
18	2100000	2125000	18	2525000	2550000	0,255,255	55	24.1844	19.7297	19.5013	27.7715	0.000123488836721	0.000123321635096	5.10641559788e-07	0.0191116631503	1	2112500	2537500	0
15	96900000	96925000	15	97425000	97450000	0,255,255	55	20.8383	18.1637	21.6039	20.5079	0.000123488836721	3.56086073701e-07	0.000193099332463	0.000183012611483	1	96912500	97437500	0
14	63850000	63875000	14	64200000	64225000	0,255,255	55	23.0274	21.7478	25.6079	24.8651	0.000123488836721	0.000123321635096	0.0195794491011	0.0191116631503	2	63862500	64225000	12500.0
13	61200000	61225000	13	61975000	62000000	0,255,255	55	17.0738	15.0503	18.7075	16.3433	2.40930889356e-07	2.39226558275e-10	5.10641559788e-07	4.97623778843e-07	1	61212500	61987500	0
13	71175000	71200000	13	71525000	71550000	0,255,255	55	20.85	18.8787	22.3369	18.9604	0.000123488836721	3.56086073701e-07	0.000193099332463	4.97623778843e-07	1	71187500	71537500	0
12	27875000	27900000	12	28325000	28350000	0,255,255	55	20.6474	15.7373	21.096	17.3069	0.000123488836721	3.56086073701e-07	0.000193099332463	4.97623778843e-07	1	27887500	28337500	0
12	77425000	77450000	12	78075000	78100000	0,255,255	55	18.6007	22.303	23.536	24.6478	2.40930889356e-07	0.000123321635096	0.000193099332463	0.0191116631503	1	77437500	78087500	0
11	19575000	19600000	11	20125000	20150000	0,255,255	55	20.4991	19.7977	21.3602	23.3289	0.000123488836721	0.000123321635096	0.000193099332463	0.000183012611483	2	19587500	20150000	12500.0
7	107100000	107125000	7	107500000	107525000	0,255,255	55	20.1498	18.8792	19.3499	23.1753	0.000123488836721	3.56086073701e-07	5.10641559788e-07	0.000183012611483	1	107112500	107512500	0
5	87075000	87100000	5	87950000	87975000	0,255,255	55	20.287	16.7262	19.4894	18.1268	0.000123488836721	3.56086073701e-07	5.10641559788e-07	4.97623778843e-07	3	87079166	87979166	18633.8998125
5	113000000	113025000	5	113775000	113800000	0,255,255	55	22.7946	21.3492	23.7133	26.3739	0.000123488836721	0.000123321635096	0.000193099332463	0.0191116631503	1	113012500	113787500	0
5	143575000	143600000	5	144600000	144625000	0,255,255	55	19.9207	16.1996	18.3847	18.7816	0.000123488836721	3.56086073701e-07	5.10641559788e-07	4.97623778843e-07	1	143587500	144612500	0
2	133400000	133425000	2	134550000	134575000	0,255,255	55	20.3175	21.8663	28.8761	17.5031	0.000123488836721	0.000123321635096	0.0195794491011	4.97623778843e-07	3	133420833	134579166	18633.8998125
2	150150000	150175000	2	150400000	150425000	0,255,255	55	28.2602	24.4591	24.0404	29.9402	0.0135823020479	0.000123321635096	0.000193099332463	0.0191116631503	2	150175000	150412500	12500.0
2	217075000	217100000	2	217525000	217550000	0,255,255	55	23.8123	19.1211	17.1132	27.959	0.000123488836721	3.56086073701e-07	5.10641559788e-07	0.0191116631503	1	217087500	217537500	0
1	50825000	50850000	1	51150000	51175000	0,255,255	55	28.7544	21.2888	28.3376	20.9746	0.0135823020479	0.000123321635096	0.0195794491011	0.000183012611483	2	50837500	51175000	12500.0
1	70975000	71000000	1	71500000	71525000	0,255,255	55	30.7772	20.8098	23.1305	24.383	0.0135823020479	0.000123321635096	0.000193099332463	0.000183012611483	1	70987500	71512500	0
X	102200000	102225000	X	102425000	102450000	0,255,255	55	27.6496	18.4654	19.854	18.6497	0.0135823020479	3.56086073701e-07	0.000193099332463	4.97623778843e-07	1	102212500	102437500	0
18	12350000	12375000	18	12925000	12950000	0,255,255	54	23.7163	22.1808	26.2141	24.5861	0.00023918399634	0.000240621036051	0.0298224642851	0.000354665875866	2	12375000	12937500	12500.0
16	81050000	81075000	16	81750000	81775000	0,255,255	54	12.5573	17.5737	20.8272	22.31	3.16165630895e-10	8.7605170423e-07	0.000371029172662	0.000354665875866	1	81062500	81762500	0
15	64500000	64525000	15	64950000	64975000	0,255,255	54	26.9815	24.4146	29.3953	27.3641	0.0207262140837	0.000240621036051	0.0298224642851	0.0293502861798	2	64500000	64962500	12500.0
14	52275000	52300000	14	52600000	52625000	0,255,255	54	27.172	24.8183	26.3364	28.3999	0.0207262140837	0.0230977360319	0.0298224642851	0.0293502861798	2	52275000	52612500	12500.0
12	19900000	19925000	12	20525000	20550000	0,255,255	54	23.7116	25.4069	28.0905	28.8239	0.00023918399634	0.0230977360319	0.0298224642851	0.0293502861798	3	19895833	20529166	18633.8998125
8	69750000	69775000	8	70525000	70550000	0,255,255	54	20.2658	20.1537	20.8596	23.4684	0.00023918399634	0.000240621036051	0.000371029172662	0.000354665875866	1	69762500	70537500	0
6	39300000	39325000	6	40525000	40550000	0,255,255	54	18.2056	16.7325	19.9292	16.3359	5.8939002729e-07	8.7605170423e-07	0.000371029172662	1.19642018696e-06	1	39312500	40537500	0
5	78300000	78325000	5	78750000	78775000	0,255,255	54	19.9374	19.4063	19.9168	22.5864	0.00023918399634	8.7605170423e-07	0.000371029172662	0.000354665875866	1	78312500	78762500	0
4	158125000	158150000	4	158875000	158900000	0,255,255	54	19.4021	15.3252	18.3918	23.4381	5.8939002729e-07	7.67609679845e-10	1.30226788156e-06	0.000354665875866	1	158137500	158887500	0
2	56400000	56425000	2	56975000	57000000	0,255,255	54	21.3315	16.1894	22.4377	17.9269	0.00023918399634	8.7605170423e-07	0.000371029172662	1.19642018696e-06	2	56412500	56975000	12500.0
2	133950000	133975000	2	134550000	134575000	0,255,255	54	24.4366	25.275	27.9937	23.9695	0.00023918399634	0.0230977360319	0.0298224642851	0.000354665875866	2	133950000	134550000	17677.6695297
1	111750000	111775000	1	112300000	112325000	0,255,255	54	16.7072	25.1381	29.3146	25.8347	5.8939002729e-07	0.0230977360319	0.0298224642851	0.0293502861798	2	111775000	112325000	17677.6695297
1	120500000	120525000	1	145100000	145125000	0,255,255	54	29.3166	16.8455	16.6993	27.1464	0.0207262140837	8.7605170423e-07	1.30226788156e-06	0.0293502861798	2	120500000	145112500	12500.0
1	196100000	196125000	1	196275000	196300000	0,255,255	54	25.1533	23.7865	28.9065	25.309	0.0207262140837	0.000240621036051	0.0298224642851	0.0293502861798	2	196112500	196300000	12500.0
X	11150000	11175000	X	11525000	11550000	0,255,255	54	18.9496	15.5174	17.3401	18.1086	5.8939002729e-07	7.67609679845e-10	1.30226788156e-06	1.19642018696e-06	1	11162500	11537500	0
13	80250000	80275000	13	81575000	81600000	0,255,255	53	18.1923	20.2704	21.7605	27.3263	1.440627053e-06	0.00046234765132	0.000701844835324	0.0447515439397	2	80250000	81587500	12500.0
12	67750000	67775000	12	68325000	68350000	0,255,255	53	22.1208	19.7534	21.6494	24.5477	0.000455676541662	0.00046234765132	0.000701844835324	0.000671924314016	2	67750000	68337500	12500.0
12	97375000	97400000	12	98775000	98800000	0,255,255	53	18.6395	16.6465	20.7284	20.1024	1.440627053e-06	2.06182915983e-06	0.000701844835324	0.000671924314016	1	97387500	98787500	0
11	82575000	82600000	11	83525000	83550000	0,255,255	53	18.9648	15.0567	13.5833	20.9974	1.440627053e-06	2.22935792132e-09	2.81121872149e-09	0.000671924314016	1	82587500	83537500	0
9	94875000	94900000	9	95400000	95425000	0,255,255	53	24.1068	19.4486	21.639	21.0584	0.000455676541662	2.06182915983e-06	0.000701844835324	0.000671924314016	3	94895833	95404166	18633.8998125
8	70850000	70875000	8	71425000	71450000	0,255,255	53	22.0539	20.2128	22.3367	25.1243	0.000455676541662	0.00046234765132	0.000701844835324	0.0447515439397	2	70862500	71450000	12500.0
8	86350000	86375000	8	86975000	87000000	0,255,255	53	19.3593	22.0552	27.4703	22.8215	1.440627053e-06	0.00046234765132	0.0453772647071	0.000671924314016	2	86375000	86987500	12500.0
7	26225000	26250000	7	26700000	26725000	0,255,255	53	19.4727	15.0076	13.6994	17.0517	1.440627053e-06	2.22935792132e-09	2.81121872149e-09	2.89734246409e-06	1	26237500	26712500	0
7	110725000	110750000	7	111100000	111125000	0,255,255	53	18.228	22.6756	24.5252	23.3344	1.440627053e-06	0.00046234765132	0.000701844835324	0.000671924314016	2	110737500	111125000	12500.0
7	140500000	140525000	7	141225000	141250000	0,255,255	53	14.8788	19.713	23.1629	23.8785	1.01357826925e-09	0.00046234765132	0.000701844835324	0.000671924314016	1	140512500	141237500	0
5	59100000	59125000	5	59925000	59950000	0,255,255	53	21.0442	16.3828	19.6519	19.9665	0.000455676541662	2.06182915983e-06	0.000701844835324	0.000671924314016	1	59112500	59937500	0
5	102925000	102950000	5	103500000	103525000	0,255,255	53	20.6137	22.6089	26.102	26.8409	0.000455676541662	0.00046234765132	0.0453772647071	0.0447515439397	2	102925000	103512500	12500.0
4	36350000	36375000	4	37375000	37400000	0,255,255	53	17.7681	15.9499	17.2556	19.9812	1.440627053e-06	2.06182915983e-06	2.98487386399e-06	0.000671924314016	1	36362500	37387500	0
3	79550000	79575000	3	80725000	80750000	0,255,255	53	23.371	18.1369	24.3174	20.3646	0.000455676541662	2.06182915983e-06	0.000701844835324	0.000671924314016	1	79562500	80737500	0
3	145900000	145925000	3	146250000	146275000	0,255,255	53	18.6832	20.163	25.1305	23.3635	1.440627053e-06	0.00046234765132	0.0453772647071	0.000671924314016	3	145920833	146279166	18633.8998125
2	119775000	119800000	2	120025000	120050000	0,255,255	53	19.6826	21.6238	24.0485	25.0277	0.000455676541662	0.00046234765132	0.000701844835324	0.0447515439397	2	119775000	120037500	12500.0
1	68000000	68025000	1	68550000	68575000	0,255,255	53	20.1682	18.5752	21.9541	18.0256	0.000455676541662	2.06182915983e-06	0.000701844835324	2.89734246409e-06	1	68012500	68562500	0
18	57500000	57525000	18	58200000	58225000	0,255,255	52	12.1361	19.1653	19.0106	23.1692	1.27579230004e-12	5.07040866311e-06	7.04453948526e-06	0.00123215258263	2	57500000	58212500	12500.0
9	101925000	101950000	9	102975000	103000000	0,255,255	52	27.6599	24.6321	28.4975	27.1362	0.0461238059313	0.0538047320748	0.0666817524874	0.0665148350193	2	101950000	102987500	12500.0
8	97325000	97350000	8	98175000	98200000	0,255,255	52	23.1518	18.1066	21.3779	20.3744	0.000849879641929	5.07040866311e-06	0.00134298281446	0.00123215258263	1	97337500	98187500	0
8	108900000	108925000	8	109700000	109725000	0,255,255	52	17.718	18.5476	20.9702	21.9145	3.26745372185e-06	5.07040866311e-06	0.00134298281446	0.00123215258263	1	108912500	109712500	0
7	1625000	1650000	7	2375000	2400000	0,255,255	52	24.0403	25.1867	26.2734	29.0851	0.000849879641929	0.0538047320748	0.0666817524874	0.0665148350193	2	1625000	2387500	12500.0
4	82325000	82350000	4	83125000	83150000	0,255,255	52	25.2969	22.6067	26.7202	24.6698	0.0461238059313	0.000876178805794	0.0666817524874	0.0665148350193	2	82325000	83137500	12500.0
3	4375000	4400000	3	5100000	5125000	0,255,255	52	21.8213	21.8048	23.8659	23.5795	0.000849879641929	0.000876178805794	0.00134298281446	0.00123215258263	1	4387500	5112500	0
1	12175000	12200000	1	12675000	12700000	0,255,255	52	25.25	25.2244	28.3109	30.3149	0.0461238059313	0.0538047320748	0.0666817524874	0.0665148350193	2	12175000	12700000	17677.6695297
1	47625000	47650000	1	48175000	48200000	0,255,255	52	16.5716	14.9372	21.3658	14.4886	3.26745372185e-06	6.86973269364e-09	0.00134298281446	1.08338979484e-08	1	47637500	48187500	0
1	155875000	155900000	1	156225000	156250000	0,255,255	52	17.1115	18.0276	22.9787	19.0805	3.26745372185e-06	5.07040866311e-06	0.00134298281446	7.43937300191e-06	2	155887500	156262500	25000.0
X	12975000	13000000	X	13500000	13525000	0,255,255	52	18.2843	16.8868	17.0683	20.9272	3.26745372185e-06	5.07040866311e-06	7.04453948526e-06	0.00123215258263	2	12975000	13500000	17677.6695297
X	13750000	13775000	X	14025000	14050000	0,255,255	52	22.4487	17.9899	16.0654	24.2727	0.000849879641929	5.07040866311e-06	7.04453948526e-06	0.00123215258263	1	13762500	14037500	0
21	29075000	29100000	21	29700000	29725000	0,255,255	51	17.6617	20.5831	21.5319	24.2355	7.41031571877e-06	0.00162056214257	0.00242248899191	0.00218470556424	1	29087500	29712500	0
20	40350000	40375000	20	41800000	41825000	0,255,255	51	17.7421	16.6691	18.4753	21.7349	7.41031571877e-06	1.09607424659e-05	1.5843884754e-05	0.00218470556424	1	40362500	41812500	0
17	43275000	43300000	17	43900000	43925000	0,255,255	51	15.6034	16.0966	19.4307	18.3416	7.41031571877e-06	1.09607424659e-05	1.5843884754e-05	1.68401707032e-05	1	43287500	43912500	0
15	62150000	62175000	15	62575000	62600000	0,255,255	51	23.3223	22.2903	24.1676	25.1253	0.00155102406282	0.00162056214257	0.00242248899191	0.0979079309531	2	62162500	62600000	12500.0
15	67225000	67250000	15	68125000	68150000	0,255,255	51	21.4268	19.2864	19.6009	23.3065	0.00155102406282	1.09607424659e-05	0.00242248899191	0.00218470556424	1	67237500	68137500	0
15	96100000	96125000	15	96875000	96900000	0,255,255	51	22.6383	19.8643	19.7626	20.8982	0.00155102406282	0.00162056214257	0.00242248899191	0.00218470556424	1	96112500	96887500	0
10	4850000	4875000	10	5650000	5675000	0,255,255	51	18.388	16.1038	24.3199	15.7006	7.41031571877e-06	1.09607424659e-05	0.00242248899191	1.68401707032e-05	1	4862500	5662500	0
10	49850000	49875000	10	50725000	50750000	0,255,255	51	23.8953	18.9968	22.0667	18.0095	0.00155102406282	1.09607424659e-05	0.00242248899191	1.68401707032e-05	1	49862500	50737500	0
8	80575000	80600000	8	81125000	81150000	0,255,255	51	21.0654	20.1116	24.0164	21.0077	0.00155102406282	0.00162056214257	0.00242248899191	0.00218470556424	1	80587500	81137500	0
7	47475000	47500000	7	48125000	48150000	0,255,255	51	15.7882	15.913	17.2879	17.8447	7.41031571877e-06	1.09607424659e-05	1.5843884754e-05	1.68401707032e-05	1	47487500	48137500	0
6	64050000	64075000	6	64450000	64475000	0,255,255	51	10.054	15.9199	19.6904	18.0491	4.95204631107e-12	1.09607424659e-05	0.00242248899191	1.68401707032e-05	1	64062500	64462500	0
4	89450000	89475000	4	89925000	89950000	0,255,255	51	17.7167	17.7024	21.3102	21.3271	7.41031571877e-06	1.09607424659e-05	0.00242248899191	0.00218470556424	1	89462500	89937500	0
3	73550000	73575000	3	73875000	73900000	0,255,255	51	19.9692	19.2257	20.2545	21.9883	0.00155102406282	1.09607424659e-05	0.00242248899191	0.00218470556424	1	73562500	73887500	0
3	148825000	148850000	3	149200000	149225000	0,255,255	51	23.331	20.015	23.2231	22.9088	0.00155102406282	0.00162056214257	0.00242248899191	0.00218470556424	2	148837500	149200000	12500.0
3	176750000	176775000	3	177475000	177500000	0,255,255	51	18.5248	20.0609	22.737	20.1479	7.41031571877e-06	0.00162056214257	0.00242248899191	0.00218470556424	1	176762500	177487500	0
3	195775000	195800000	3	196200000	196225000	0,255,255	51	24.0423	24.5043	24.4609	26.3165	0.00155102406282	0.00162056214257	0.00242248899191	0.0979079309531	2	195787500	196225000	12500.0
2	56400000	56425000	2	57725000	57750000	0,255,255	51	13.7999	13.1584	14.0686	21.9845	9.62024277141e-09	2.05338787644e-08	2.48602325728e-08	0.00218470556424	1	56412500	57737500	0
2	99000000	99025000	2	99450000	99475000	0,255,255	51	25.5574	22.7687	23.5145	23.6636	0.0662221664235	0.00162056214257	0.00242248899191	0.00218470556424	2	99025000	99450000	17677.6695297
2	151350000	151375000	2	152075000	152100000	0,255,255	51	15.3326	14.4766	14.3292	19.9618	9.62024277141e-09	2.05338787644e-08	2.48602325728e-08	0.00218470556424	1	151362500	152087500	0
2	192400000	192425000	2	193000000	193025000	0,255,255	51	16.6882	18.6501	24.0977	19.4336	7.41031571877e-06	1.09607424659e-05	0.00242248899191	1.68401707032e-05	1	192412500	193012500	0
1	24525000	24550000	1	24950000	24975000	0,255,255	51	23.9299	20.4786	21.1924	22.2652	0.00155102406282	0.00162056214257	0.00242248899191	0.00218470556424	1	24537500	24962500	0
1	175325000	175350000	1	176025000	176050000	0,255,255	51	18.7001	18.3471	21.5305	21.4085	7.41031571877e-06	1.09607424659e-05	0.00242248899191	0.00218470556424	1	175337500	176037500	0
1	192575000	192600000	1	192975000	193000000	0,255,255	51	16.7952	19.0386	18.2653	23.8935	7.41031571877e-06	1.09607424659e-05	1.5843884754e-05	0.00218470556424	1	192587500	192987500	0
19	9400000	9425000	19	9900000	9925000	0,255,255	50	21.0581	20.2665	20.6615	17.9178	0.0027134367267	0.00294177756964	0.00433205722096	3.61948539773e-05	1	9412500	9912500	0
